Year,Rating,Votes,Metascore,Action,Adventure,Aniimation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sport,Thriller,War,Western,Success
2008,7,216932,78,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,6.2,71822,52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2016,7.6,24387,93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.7,130702,42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2007,7.5,143564,68,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.6,199973,66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,6.3,21089,48,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,277,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.3,30053,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,7.3,249877,54,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7.3,66400,72,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.4,127157,39,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2009,6.6,94069,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,5.6,78631,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,6,144715,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,6.3,210965,43,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,6.7,406540,58,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,6.2,74886,47,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,6.7,151519,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,6.6,261536,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,73491,85,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,7,309398,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2011,7.5,404884,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2012,7.3,195360,58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5.6,50402,59,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2012,6.7,178471,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,361105,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,8.1,110100,77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,7.5,4304,73,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2015,6.6,76469,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5.6,44111,30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,7.4,296289,83,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2010,6.8,219916,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2016,6.7,30875,68,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2009,7,240323,70,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,7.9,286722,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5.9,178527,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.7,198006,82,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,6.7,2798,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,267872,64,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,6.9,54027,55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7.7,206707,72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,6.6,140151,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.1,5796,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.6,75291,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,5.7,26320,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,6.3,136323,48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6.5,168875,45,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,8,422014,64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,6.5,47703,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,7.6,352023,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2011,5.6,231907,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.2,233346,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,6.7,188004,49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,7.2,80415,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,6.5,57874,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.2,2403,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,6.7,331902,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7.5,104953,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,6.5,16164,87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,5.9,112313,33,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2008,7.7,245144,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,8,534388,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,7.6,54486,82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.1,252503,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8.3,586669,92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,7.1,157053,85,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,5.4,114144,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,7.8,23540,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,5.5,90188,39,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7.9,471109,79,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,7.3,86271,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7.2,347567,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,7,494641,62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2010,7.1,250012,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,6.6,106115,53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,6.5,83788,44,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.5,5908,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,7.4,146812,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.2,18437,50,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,6,335757,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.6,11482,86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,7.3,50388,67,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,8.2,92863,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2007,5.8,74664,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,6.5,141141,77,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.6,64557,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.2,96718,47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2014,5.8,209700,68,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.4,236500,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.7,65824,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7.1,95553,76,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6,190385,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.1,26088,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,6.2,127983,61,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.2,209326,55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2011,6.6,286543,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,7.6,309934,68,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2010,6.8,219116,47,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.7,71069,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,6.3,166342,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7,201707,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.6,338280,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2016,7.7,16163,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7.5,259182,83,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,5.6,4155,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2008,7.1,182305,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,5.7,17439,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,5.2,124554,31,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,5.4,29642,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.6,8998,54,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,8.2,144524,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2010,7.6,254904,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,6.2,25903,46,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2014,6.1,144779,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2016,6.1,30035,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,5.9,91684,39,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,7.2,148943,68,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,6.5,92875,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2008,7.9,322536,67,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.3,154400,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,7.8,290056,79,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,7.5,91229,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,7.3,151970,68,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7.3,57826,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2008,6.6,156158,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,5.7,154588,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,8.2,103279,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,6.2,351361,65,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,6.3,72515,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2015,5.7,25928,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.6,347798,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,8.1,523893,74,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,5.6,82701,36,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2006,7.3,199193,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6.2,110490,57,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5.1,10871,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011,6.9,218679,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2015,6.5,67196,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,7.3,128146,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,6.9,31370,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,7.8,346154,83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,4.6,11555,22,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.7,69157,44,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.4,366138,49,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,50241,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.3,92868,42,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,6.6,154936,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,7.8,4370,85,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.6,129252,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,6.2,178243,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,7.3,87887,77,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.4,304837,62,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,6.5,93883,57,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,7,199813,81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7.2,196652,66,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,6.2,146566,59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.2,103681,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,6.8,221073,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2014,6,52537,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,6.6,233148,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,7.1,115751,82,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,6.8,4771,65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,6.7,19309,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.2,142560,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2009,7,153448,42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2012,6.3,72050,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,7.8,149779,83,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.6,285441,76,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2010,7.6,294010,82,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,5.4,91106,37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2009,6.8,130153,65,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2009,5.8,180105,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,5855,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1.9,77207,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7.2,171356,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,6.4,16917,54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,7.4,67464,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,5.7,62719,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,6.4,225394,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.3,38804,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2016,7.5,5531,84,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,5.5,163144,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.3,125190,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.4,15232,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,7.1,137117,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.1,95480,73,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6.8,157499,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,7.3,276347,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,6.7,77447,55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.8,77986,49,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,7.5,69659,62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,6.8,198395,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,7.4,111875,62,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,6.8,88829,63,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,7.1,208770,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,7.6,329788,73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,5.9,9993,67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.6,297093,49,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.5,55648,64,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.4,136642,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,7.8,206793,63,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,7.2,119376,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,6.2,32310,54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.1,100890,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.5,61060,46,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2016,6.9,7402,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,6.9,20907,67,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,6.6,20194,51,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006,6.9,270429,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,7.7,21569,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2.7,59512,45,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,5.4,64584,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,7,113599,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,6.6,101301,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,7,221858,78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,6.9,193579,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013,7.3,160592,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,110,5.8,122.51,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,5.8,159230,37,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,6.9,8365,68,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.5,125693,65,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,6.3,184564,42,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2011,6.9,173919,63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.1,16361,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,7.5,253417,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,6.8,143517,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2012,6.5,82874,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,5.5,75262,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011,7.7,281625,72,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,7.1,264480,56,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2008,5.5,102547,53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,7.1,187077,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2006,7.9,93036,64,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6.5,172558,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,5.5,83976,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,6.5,27730,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,5.6,118905,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6.8,55243,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,7.9,237565,76,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,6.2,190833,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.7,12361,63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,6.9,269581,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2006,6.5,64351,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,6.6,187004,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,6.4,17565,72,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2007,7.2,117297,74,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,7.2,66265,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2009,6.7,33007,60,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7.5,17962,81,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2012,6.6,257395,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,7.5,199387,56,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,6.1,155078,51,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,6.4,67801,62,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.3,31651,32,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,6.4,152808,48,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.8,57921,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,6.1,246797,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4.9,190244,45,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,7.3,91623,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,5.9,7475,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5.9,39380,58,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014,6.8,92170,46,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2016,6.2,4669,82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,6.6,137502,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,4.4,60655,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,6.8,64535,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.1,50255,58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
